Edge_ID,Source_ID,Citing_Title,Citing_Year,Citing_Venue_Raw,Citing_DOI,Article_URL,Full_Text_URL,Citing_Authors_Raw,Context_Priority,Independence_Class,Independence_Confidence,Independence_Note,Phase3_Fast_Attempted,Phase3_Fast_Match_Source,Phase3_Fast_Title_Score,Phase3_Fast_OpenAlex_ID,Phase3_Fast_Canonical_DOI,Phase3_Fast_Authors,Phase3_Fast_Institutions,Phase3_Fast_Countries,Final_Independence_Class,Final_Independence_Confidence,Final_Independence_Note,Overlapping_Source_Authors,Phase3_Fast_Changed
E065,P01,Self‐Powered Multi‐Functional Sensor System Based on Pomegranate‐Inspired Composites for Advanced Cardiovascular Disease Prediction and Diagnosis within …,2025,Advanced Functional …,10.1002/adfm.202505543,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202505543,,"Y Zhao, Q Jia, Y Zhang, X Zhang, L Li…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4411570774,10.1002/adfm.202505543,Youwei Zhao; Qingzheng Jia; Yuxuan Zhang; Yuxuan Zhang; Xinyuan Zhang; Ling Li; Yucang Zhang; Yucang Zhang; Wenming Zhang,Hebei University; Jimei University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E066,P01,A Temperature-Pressure Dual-Mode Flexible Patch Sensor with Temperature Compensation and Pressure Decoupling Functions for Pulse Detection and Recognition,2026,ACS …,10.1021/acssensors.5c04432,https://pubs.acs.org/doi/abs/10.1021/acssensors.5c04432,,"Y Ma, W Zhao, R Yan, X Duan, H Cheng, J Zhang…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7147028744,10.1021/acssensors.5c04432,Yuechao Ma; Wenjie Zhao; Ruitian Yan; Xiaoyang Duan; Haonan Cheng; Jialin Zhang; Hongquan Guo; Yang Xiao; Dongmeng Su; Yinsheng Chen; Genqi Xu; Minghua Chen,Electronic Control and Measurement (Czechia); Harbin University of Science and Technology,CN; CZ,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E067,P01,Single channel tactile sensor array for detection of pressure and position with two electrodes,2025,Chemical Engineering Journal,,https://www.sciencedirect.com/science/article/pii/S1385894725072924,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=5240877,"J Xing, T Yuan, S Yang, C Li, Z Fan, L Pan",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4412818157,10.1016/j.cej.2025.166454,Jingwen Xing; Tingkang Yuan; Shenqi Yang; Chengwei Li; Zeng Fan; Lujun Pan,Dalian University of Technology; Northeast Agricultural University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E068,P01,Research and Commercialization Progress of Wearable Multiphysiological Parameter Sensors,2026,Advanced Materials …,10.1002/admt.202502287,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/admt.202502287,,"P Zhu, Y Liu, H Zheng, B Shi",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7130939389,10.1002/admt.202502287,Pengrui Zhu; Yifan Liu; Hongju Zheng; Bojing Shi,Beihang University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E069,P01,Geometrically asymmetric pressure sensor with precious few electrodes achieves precise detection of both position and strength by machine learning,2024,Chemical Engineering Journal,,https://www.sciencedirect.com/science/article/pii/S1385894724070815,,"T Yuan, R Yin, C Li, Z Fan, L Pan",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4402338814,10.1016/j.cej.2024.155590,Tingkang Yuan; Ruilin Yin; Chengwei Li; Zeng Fan; Lujun Pan,Dalian University of Technology; Northeast Agricultural University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E070,P01,All-in-one leather-based flexible capacitive pressure sensor for human monitoring and wearable comfort,2026,Advanced Fiber …,10.1007/s42765-025-00670-2,https://link.springer.com/article/10.1007/s42765-025-00670-2,,"K Chen, B Lyu, D Gao, Z Yi, Y Wang, C Zheng…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7131119591,10.1007/s42765-025-00670-2,Ken Chen; Bin Lyu; Dangge Gao; Zhihui Yi; Y.X. Wang; Chi Zheng; Yingying Zhou,Shaanxi University of Science and Technology; Xi’an University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E071,P01,High-Performance Flexible Piezoresistive Sensor with Egg-Carton-Like Surface Microstructure for Health Monitoring,2025,ACS Applied Electronic …,10.1021/acsaelm.5c00221,https://pubs.acs.org/doi/abs/10.1021/acsaelm.5c00221,,"C Yu, F Lv, B Liu, Z Hong, Y Wu, J Li…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4408836909,10.1021/acsaelm.5c00221,Chun-Shu Yu; Fu Lv; Bing Liu; Zijian Hong; Yong Jun Wu; Juan Li; Yu Huang,Energy Storage Systems (United States); Hangzhou Dianzi University; Interface (United Kingdom); Taizhou University; Zhejiang University; Zhejiang University of Technology,CN; GB; US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E072,P01,Highly stretchable serpentine-shaped strain sensor based on 3-D printing for gestures recognition,2024,IEEE Transactions on …,,https://ieeexplore.ieee.org/abstract/document/10739361/,,"P Zhang, C Guo, L Huang, Y Li…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4403919817,10.1109/tim.2024.3488139,Peng Zhang; Changbo Guo; Liangsong Huang; Yuxia Li; Kun Zhang; Yu Zhang,Shandong University of Science and Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E073,P01,A review of epidermal flexible pressure sensing arrays,2023,Biosensors,,https://www.mdpi.com/2079-6374/13/6/656,https://www.mdpi.com/2079-6374/13/6/656,"X Nan, Z Xu, X Cao, J Hao, X Wang, Q Duan, G Wu…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4380988441,10.3390/bios13060656,Xueli Nan; Zhikuan Xu; Xinxin Cao; Jinjin Hao; Xin Wang; Qikai Duan; Guirong Wu; Liangwei Hu; Yunlong Zhao; Zekun Yang; Libo Gao,North University of China; Shanghai Jiao Tong University; Shanxi University; Tan Kah Kee Innovation Laboratory; Xiamen University; Xiamen University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E074,P01,Synergistic fusion of mechanotransduction and power supplying functions towards highly compact and fully self-powered smart wearables,2025,Nano Energy,,https://www.sciencedirect.com/science/article/pii/S221128552401276X,,"Y Song, Y Zhang, S Lin, Z Long, S Chen, H Tan…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4404769880,10.1016/j.nanoen.2024.110524,Yangyang Song; Yiqun Zhang; Sijian Lin; Zhiming Long; Sitong Chen; Haoyu Tan; Zhuqing Wang; Xiaodong Wu,Sichuan University; West China Hospital of Sichuan University; West China Medical Center of Sichuan University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E075,P01,A self-cleaning intraoral flex-occlusometer based on superhydrophobic capacitive sensors for dental health monitoring,2024,Journal of Materials …,,https://pubs.rsc.org/ta/article-abstract/12/29/18423/874037,https://pubs.rsc.org/ta/article/12/29/18423/874037,"X Sun, Z Dai, Z Zhang, X Fan, Z Fu, H Zhu…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4400049475,10.1039/d4ta03517h,Xin Sun; Ziyi Dai; Zijie Zhang; Xiaoli Fan; Zhiwei Fu; He Zhu; Rong Cai; Kai Qian,Shandong University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E076,P01,Advanced intelligent E-Skin: Multimodal sensing to AI-Driven clinical monitoring,2026,Materials Today,,https://www.sciencedirect.com/science/article/pii/S136970212600057X,,"Z Yu, J Feng, W Dou, X Ge, D He, M Zhang, H Wang…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7128093729,10.1016/j.mattod.2026.103211,Zhenbo Yu; Jian Feng; Weiyuan Dou; Xiangmei Ge; Dixin He; Meng Zhang; Hanchi Wang; Yanmin Zhou,Jilin University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E077,P01,All-in-one multifunctional and deformation-insensitive carbon nanotube nerve patches enabling on-demand interactions,2024,Nano Energy,,https://www.sciencedirect.com/science/article/pii/S2211285523009412,,"C Zhang, M Wei, Z Chen, W Lin, S Yu, Y Xu, C Wei…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4388806410,10.1016/j.nanoen.2023.109104,Cuirong Zhang; Ming‐Yuan Wei; Zihan Chen; Wansheng Lin; Shifan Yu; Shifan Yu; Chao Wei; Jinwei Zhang; Ziquan Guo; Yuanjin Zheng; Qingliang Liao; Qingliang Liao; Zhong Chen,Nanyang Technological University; University of Science and Technology Beijing; Xiamen University; Xiamen University of Technology,CN; SG,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E078,P01,Flexible piezoresistive sensors based on PPy particles encapsulating natural flat silkworm cocoons,2025,Langmuir,10.1021/acs.langmuir.5c04791,https://pubs.acs.org/doi/abs/10.1021/acs.langmuir.5c04791,,"S Wang, Y Wang, Y Yang, J Luo, S Li, J Liu, Y Ma…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4417305256,10.1021/acs.langmuir.5c04791,Shengnan Wang; Shengnan Wang; Yujia Wang; Yanling Yang; Jielong Luo; Songlin Li; Jiaqi Liu; Yan Ma; Shu Wang; Shu Wang; Zhi Li,Ministry of Agriculture and Rural Affairs; Research Institute of Resource Insects; Southwest University; Textile Research Institute,CN; US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E079,P01,Recent advances of flexible pressure sensors: a review,2025,IEEE Sensors …,,https://ieeexplore.ieee.org/abstract/document/11202384/,,"Y Zheng, Y Xiao, H Zhou, H Nong, C Zhang…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4415178494,10.1109/jsen.2025.3618897,Yumeng Zheng; Yang Xiao; H. Zhou; Hengchang Nong; Chao Zhang; Xinyu Yang; Jinlong Lu; Jie Li; QingQuan Liang; Ruiyun Tang; Xin Chen; Tao Li; Yang Yu; Zhenrong Zhang,Guangxi University; National University of Defense Technology; Shanxi University of Finance and Economics,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E080,P01,Room-temperature dynamic and creep-resistant covalent adaptive networks via phase-locked benzimidazole urea bonds: toward recyclable elastomers for wearable …,2024,… Sustainable Chemistry & …,,https://pubs.acs.org/ascecg/article-abstract/12/1/512/142297,,"M Xie, X Wang, J Lai, X Lu, Z Wang…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,98.0,https://openalex.org/W4390192266,10.1021/acssuschemeng.3c06481,Miao Xie; Xiaorong Wang; Jialiang Lai; Xili Lu; Zhanhua Wang; Hesheng Xia,Liaoning Shihua University; Sichuan University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E081,P01,Pressure and temperature dual-parameter sensor based on natural wood for portable health-monitoring devices,2023,ACS Sustainable …,10.1021/acssuschemeng.3c04237,https://pubs.acs.org/doi/abs/10.1021/acssuschemeng.3c04237,,"H Zhang, Q Zhang, J Liang, B Li, J Zang…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4388125593,10.1021/acssuschemeng.3c04237,Huinan Zhang; Qingchao Zhang; Jie Liang; Bo Li; Junbin Zang; Xiyuan Cao; Libo Gao; Zhidong Zhang; Xiao‐Yong Miao; Chenyang Xue,Fudan University; North University of China; State Key Laboratory of ASIC and System; Xiamen University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E082,P01,"Ultra‐Sensitive, Ultra‐Linear, Temperature‐Robust Yarn Sensor for Intelligent Monitoring Under Harsh Thermal Condition",2026,Advanced Functional …,10.1002/adfm.77096,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.77096,,"W Fan, B Yu, J Li, Y Chen, P Li, W Fan…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7170202554,10.1002/adfm.77096,Wenjing Fan; Bo Yu; Jiajun Li; Yuqi Chen; P L Li; Wei Fan; Wentao Wang; Xinqing Wang; Keyu Meng; Jun Yang,Changchun University; China Jiliang University; Chongqing Institute of Green and Intelligent Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E083,P01,Laser-induced graphene for multifunctional and intelligent wearable systems: For health care and human–computer interaction,2023,Applied Sciences,,https://www.mdpi.com/2076-3417/13/8/4688,https://www.mdpi.com/2076-3417/13/8/4688,"TR Cui, D Li, T Hirtz, WC Shao, ZB Zhou, SR Ji, X Li…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4362733379,10.3390/app13084688,Tianrui Cui; Ding Li; Thomas Hirtz; Wancheng Shao; Zi-Bo Zhou; Shourui Ji; Xin Li; Jiandong Xu; Jinming Jian; Zhikang Chen; Ze-Yi Tang; Zigan Xu; Kai-Yin Liu; Houfang Liu; Yi Yang; Tian‐Ling Ren,Tsinghua University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E084,P01,Flexible sphere elastomer structural pressure sensor for non-invasive pulse wave monitoring,2024,ACS Applied …,,https://pubs.acs.org/aaembp/article-abstract/6/9/6665/349991,,"W Zhang, M Zou, Y Wang, X Wang, H Zhu…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4402484227,10.1021/acsaelm.4c01090,Wei Zhang; Mingjun Zou; Yiming Wang; Xiaoke Wang; He Zhu; Hu Junfeng; Yanpeng Lu; Zhiming Lin,China Electronics Technology Group Corporation; Southwest University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E085,P01,Piezo-ionic materials and structures for complex shear field monitoring,2025,… Applied Materials & …,,https://pubs.acs.org/aamick/article-abstract/17/28/41350/3638314,https://pubs.acs.org/aamick/article/17/28/41350/3638314,"D Kang, J Kim, S Gonzalez Munoz, J Jeon…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4412066446,10.1021/acsami.5c10061,Donghee Kang; Jinyoung Kim; Sergio Gonzalez Munoz; Jisoo Jeon; Sehyun Park; Vladimir V. Tsukruk,Georgia Institute of Technology,US,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E086,P01,A wearable device based on the ionic liquid decorated sponge-like ultraviolet-curable resin for recognizing human mental health conditions,2023,Nano Energy,,https://www.sciencedirect.com/science/article/pii/S2211285523008765,https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=4570207,"F Yin, N Hongsen, YK Shin, Y Li, ES Kim, NY Kim",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4388161337,10.1016/j.nanoen.2023.109039,Feifei Yin; Niu Hongsen; Young Kee Shin; Yang Li; Eun‐Seong Kim; Nam‐Young Kim,Kwangwoon University; Seoul National University; University of Jinan,CN; KR,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E087,P01,"Application of sensing devices in the detection of oral, pulmonary, and gastrointestinal diseases",2024,Chemosensors,,https://www.mdpi.com/2227-9040/12/4/57,https://www.mdpi.com/2227-9040/12/4/57,"W Yu, S Mou, X Zhang, J Sun, Y Xue, H Xiong, KJ Hsia…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4394580888,10.3390/chemosensors12040057,Weijie Yu; Shimeng Mou; Xiaojing Zhang; Jiaying Sun; Yingying Xue; Hangming Xiong; K. Jimmy Hsia; Hao Wan; Ping Wang,Nanyang Technological University; Zhejiang University,CN; SG,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E088,P01,Multiple artificial mechanoreceptor-embedded waterproof ciliated E-skin via direct-ink-writing vertically 3D printing toward health management of seafarers,2025,Journal of Materials …,,https://pubs.rsc.org/ta/article-abstract/13/45/39174/915270,,"C Jiang, Z Yu, C Liu, S Wang, T Zhu, J Shen…",Exclude,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4415120231,10.1039/d5ta04906g,Chunlei Jiang; Zhe Yu; Cairong Liu; Shaohao Wang; Tianhong Zhu; Junhao Shen; Z.X. Liu; Muxi Ai; Hengchang Bi; Wu Bin Ying,East China Normal University; Korea Advanced Institute of Science and Technology; Ningbo First Hospital; Ningbo University Affiliated Hospital,CN; KR,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E089,P01,Ultrasensitive flexible pressure sensor for soft contraction detection,2024,Sensors and Actuators B …,,https://www.sciencedirect.com/science/article/pii/S0925400524007354,https://upcommons.upc.edu/bitstreams/67f04254-fb06-42a4-8f7c-f1f51b00bea2/download,"BG Molina, J Sanz-Farnos, S Sánchez…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4398200900,10.1016/j.snb.2024.136005,Brenda G. Molina; Júlia Sanz-Farnos; Samuel Sánchez; Carlos Alemán,Institució Catalana de Recerca i Estudis Avançats; Institute for Bioengineering of Catalonia; Universitat Politècnica de Catalunya,ES,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E090,P01,Multifunctional Pressure/Strain Sensor Based on Dual-Layer Mxene/TiO2/TPU and Its Application in Gesture Recognition,2025,IEEE Transactions …,,https://ieeexplore.ieee.org/abstract/document/10967040/,,"N Yang, X Yin, H Wang, Y Hui, X Zhou…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4409494518,10.1109/tim.2025.3561435,Ning Yang; Xiangyu Yin; Wang Hui-fang; Yaping Hui; Xue Zhou; Xin Yan; Yong Zhao; Tonglei Cheng,Northeastern University; State Key Laboratory of Synthetical Automation for Process Industries,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E091,P01,A Dual‐Modal Programmable E‐Skin with Tunable In‐Sensor Touch Computing,2026,Advanced Functional …,10.1002/adfm.202530875,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202530875,,"Y Hu, Z Huang, Y Luo, S Yu, H Chen…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7126259935,10.1002/adfm.202530875,Yu Hu; Zijian Huang; Yanhao Luo; Shifan Yu; Hao Chen; Lei Liu; Wansheng Lin; Yuchen Lin; Ziquan Guo; Jianghui Zheng; Yuanjin Zheng; Zhiqi Chen; Liao Xinqin,Nanyang Technological University; Xiamen University; Xiamen University of Technology,CN; SG,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E092,P01,Multi-performance co-optimization of flexible piezoresistive sensors based on bionic strategies,2025,Sensors and Actuators A: Physical,,https://www.sciencedirect.com/science/article/pii/S0924424725005424,,"J Fan, J Ding, C Ma, L Wang, Z Han",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4410773033,10.1016/j.sna.2025.116736,Jianhua Fan; Jiaze Ding; Cheng Ma; Lu Wang; Zhiwu Han,Jilin University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E093,P01,Synergistic Effect of Gradient Conductivity and Gradient Microstructures Enabled Ultrasensitive and Ultrabroad Linear Flexible Tactile Sensors,2026,Advanced …,10.1002/advs.76197,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/advs.76197,https://advanced.onlinelibrary.wiley.com/doi/pdf/10.1002/advs.76197,"Y Fang, Y Wang, B Zheng, L Yang, J Yue…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7165626854,10.1002/advs.76197,Fang Yao; Yue Wang; Bing Zheng; Liu Yang; Jingyi Yue; Qian Zhou; Jinrong Huang; Yongyun Mao; Qi Li; Jifei Wang; Dongsheng Tang; Yuxin Tang; Bingpu Zhou; Bing Ji,Central South University; Fuzhou University; Hunan Normal University; Ministry of Education of the People's Republic of China; National Engineering Research Center of Electromagnetic Radiation Control Materials; University of Macau; Yunnan University,CN; MO,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E094,P01,Applications of flexible materials in health management assisted by machine learning,2025,RSC advances,,https://pubs.rsc.org/ra/article-abstract/15/28/22386/906852,https://pubs.rsc.org/ra/article-pdf/15/28/22386/10590978/d5ra02594j.pdf,"S Zhou, J Li, F Meng, M Chen, J Cao, X Li",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4411786516,10.1039/d5ra02594j,Song Zhou; Jiayu Li; Fanlun Meng; Mengqin Chen; Jing Cao; Xusheng Li,Ludong University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E095,P01,In‐Situ Polymerization MXene@ PAF‐1 for Triboelectric Nanogenerators With High Surface Charge Density Toward Self‐Powered Cardiovascular Assessment,2026,Advanced Functional …,10.1002/adfm.76816,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.76816,,"Z Zhang, M Sun, RM Yang, W Li, C Liu…",Pending,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7167474291,10.1002/adfm.76816,Zhaofu Zhang; Mengxiao Sun; RuMeng Yang; Wenhua Li; C Y Liu; Ze Song,Northeast Normal University; Shandong First Medical University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E096,P01,Dual-parameter and high-density sensor array based on a-IGZO thin film transistors,2024,IEEE Electron …,,https://ieeexplore.ieee.org/abstract/document/10516265/,,"J Zhang, C Cheng, H Zhang, J Zhou…",Medium,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W4396599657,10.1109/led.2024.3394855,Jianhua Zhang; Congcong Cheng; Hao Zhang; Jixing Zhou; Hai Liu; Han Zhang; Longlong Chen; Tingting Zhao,Shanghai University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E097,P01,Manipulating 2D Nanomaterials: Shaping the Future of Intelligent Wearable Health Monitoring Devices,2026,ACS nano,10.1021/acsnano.5c21609,https://pubs.acs.org/doi/abs/10.1021/acsnano.5c21609,,"S Yuan, J Deng, L Li",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7130640708,10.1021/acsnano.5c21609,Sally Yuan; Jinxia Deng; Lihong Li,University of Science and Technology Beijing,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E098,P01,Low modulus coupling circuits: A feasible strategy for achieving highly sensitive linear pressure sensing in fiber crossbars,2024,Advanced Functional …,10.1002/adfm.202405099,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.202405099,,"X Qu, S Zhang, Z Zhu, Z Han, J Li…",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4396906102,10.1002/adfm.202405099,Xiangyang Qu; Shengming Zhang; Zixuan Zhu; Zhiliang Han; Jing Li; Lili Deng; Zhou Zhou; Tao Zhang; Mengyao Guan; Huaping Wang; Shiyan Chen,Donghua University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E099,P01,Facile Strategy for Preparing Crosstalk-Free and Stabilized Flexible Pressure Sensing Array with Inverted Micropyramids on a Substrate,2025,ACS Applied Electronic Materials,10.1021/acsaelm.5c00067,https://pubs.acs.org/doi/abs/10.1021/acsaelm.5c00067,,"FC Su, HX Huang",Low,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W4408865077,10.1021/acsaelm.5c00067,Fengchun Su; Han‐Xiong Huang,South China University of Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E100,P01,Multimodal Electronic Skin Integrating Discrete Wavelet Transform and Deep Learning for Accurate Tactile Perception,2026,Advanced Functional …,10.1002/adfm.75219,https://advanced.onlinelibrary.wiley.com/doi/abs/10.1002/adfm.75219,,"H Kong, X Chen, G Huang, Y Long…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7147689529,10.1002/adfm.75219,Hui Kong; Xingguang Chen; Guanghao Huang; Yunze Long; Lianqun Zhou,Chinese Academy of Sciences; Qingdao University; Suzhou Institute of Biomedical Engineering and Technology,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E101,P01,Ion Coordination–Reduction Synergy Constructs CNFene/Cu Nanoparticles to Regenerate Silk Fibroin Fibers for Reliable and Precise Smart Pulse Diagnosis,2026,Advanced Fiber Materials,10.1007/s42765-026-00722-1,https://link.springer.com/article/10.1007/s42765-026-00722-1,,"S Ruan, S Zhu, Y Dong, R Gong, HY Yu",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex DOI,100.0,https://openalex.org/W7160297672,10.1007/s42765-026-00722-1,Songju Ruan; Zhu ShuoBin; Yanjuan Dong; Ruixin Gong; Hou-Yong Yu,Donghua University; Zhejiang Sci-Tech University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
E102,P01,Quasi static pressure tolerant triboelectric textile sensor array for intelligent pulse diagnosis in traditional Chinese medicine,2025,Sensors and Actuators A …,,https://www.sciencedirect.com/science/article/pii/S092442472501204X,,"X Wang, W Guo, X Jiao, Z Jin, C Chuai, J Pan…",High,Author metadata incomplete,Unresolved,Compact seed: full API author audit required.,Yes,OpenAlex title search,100.0,https://openalex.org/W7117125620,10.1016/j.sna.2025.117398,Xinyu Wang; Xinyu Wang; Wenxuan Guo; Xiaodong Jiao; Zhengxiang Jin; Ce Chuai; Junjun Pan; Hao Sun; Hao Sun; Qinglin Sun; Siyuan Wang; Peng Xu,Dalian Maritime University; Nankai University,CN,Fully independent,Verified,No source-author overlap found in a full OpenAlex/Crossref author list.,,Yes
